MANDT	KUNNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKD	XCPDK	LOEVM	SPERR	KNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000102514	IT	Langburg Schleiftechnik S.p.A.				LANGBURG	Napoli	80121		Brunnenstraße 90			0500001674	DEBI						I	20240204	SAPUSER1	0747 7782695			IT89180768616
100	0000102516	DE	Bergwald Getränke AG				BERGWALD	Fulda	36037	HE	Lindenweg 135			0500001675	DEBI						D	20211128	SAPUSER2	0652 3436041	301/473/39564		DE350904916
100	0000102517	IT	Hochmark Verpackungen S.r.l.				HOCHMARK	Genova	16121		Ahornring 134			0500001676	DEBI						I	20190528	SAPUSER5	0698 3254802			IT72561628097
100	0000102518	DE	Haselheim Anlagenbau GmbH & Co. KG				HASELHEIM	Jena	07743	TH	Mühlenstraße 83a			0500001677	DEBI						D	20190723	SAPUSER4	0541 8145404	634/894/86153		DE909234838
100	0000102520	DE	Bergbrück Bauelemente GmbH				BERGBRÜCK	Nordhausen	99734	TH	Bahnhofplatz 181b			0500001678	DEBI						D	20230628	SAPUSER4	0507 1932448	529/422/77075		DE458528172
100	0000102521	DE	Weidengrund Schleiftechnik e.K.				WEIDENGRUN	Delmenhorst	27749	NI	Nussbaumstraße 124			0500001679	DEBI						D	20190704	SAPUSER1	0336 7574551	767/183/86490		DE277087128
100	0000102523	DE	Branddorf Formenbau UG (haftungsbeschränkt)				BRANDDORF	München	80331	BY	Ulmenstraße 100b			0500001680	DEBI						D	20240108	SAPUSER5	0644 6621062	546/386/43404		DE481643860
100	0000102524	DE	Rheinried Schleiftechnik GmbH				RHEINRIED	Düsseldorf	40213	NW	Lindenstraße 60	31314	40213	0500001681	DEBI						D	20190823	SAPUSER1	0836 3561239	680/831/25801		DE893015300
100	0000102525	IT	Fichtenstein Möbelwerke S.r.l.				FICHTENSTE	Padova	35121		Erlendamm 15			0500001682	DEBI						I	20191230	SAPUSER3	0277 886874			IT35768049089
100	0000102526	AT	Kiefernmark Industrieservice GmbH				KIEFERNMAR	Villach	9500		Fasanenstraße 170			0500001683	DEBI						D	20190404	SAPUSER3	0880 1995812			ATU40187497
100	0000102527	DE	Birkenfels Anlagenbau KGaA				BIRKENFELS	Aalen	73430	BW	Raiffeisenweg 196b			0500001684	DEBI						D	20210429	SAPUSER4	0400 3778232	551/425/42943		DE584807988
100	0000102528	DE	Steinfels Maschinenbau GmbH & Co. KG				STEINFELS	Würzburg	97070	BY	Wiesenstraße 73			0500001685	DEBI						D	20210222	SAPUSER2	0701 7857740	512/719/48083		DE439918743
100	0000102530	AT	Lindental Präzisionsteile KG				LINDENTAL	Wels	4600		Pappelweg 80b			0500001686	DEBI						D	20201005	SAPUSER1	0418 1080770			ATU03207764
100	0000102533	DE	Zederfurt Antriebstechnik SE				ZEDERFURT	Villingen-Schwenningen	78050	BW	Sonnenring 77			0500001687	DEBI						D	20210518	SAPUSER3	0701 6111753	753/663/41589		DE893527552
100	0000102534	DE	Feldgrund Logistik GmbH				FELDGRUND	Offenbach am Main	63065	HE	Bahnhofgasse 28			0500001688	DEBI						D	20210413	SAPUSER1	0478 4249026	885/393/88044		DE953357078
100	0000102536	DE	Kiefernberg Systemtechnik GmbH				KIEFERNBER	Euskirchen	53879	NW	Industriestraße 192			0500001689	DEBI						D	20220510	SAPUSER5	0357 336377	253/270/50437		DE724187665
100	0000102537	DE	Grünsee Stahlbau GmbH				GRÜNSEE	Paderborn	33098	NW	Industriegasse 142b	47155	33098	0500001690	DEBI						D	20220809	SAPUSER4	0618 4182090	361/751/25834		DE605270445
100	0000102539	DE	Kastanienbach Haustechnik OHG				KASTANIENB	Amberg	92224	BY	Lerchenring 156b			0500001691	DEBI						D	20190722	SAPUSER1	0924 9384224	551/853/38612		DE825766676
100	0000102540	FR	Rheingrund Verpackungen S.A.S.				RHEINGRUND	Paris	75001		Nelkenallee 34			0500001692	DEBI						F	20210826	SAPUSER5	0210 9710470			FR00444904690
100	0000102541	DE	Falkengrund Papier GmbH				FALKENGRUN	Halle	06108	ST	Quellenring 195			0500001693	DEBI						D	20190413	SAPUSER2	0815 991978	325/149/25874		DE596341523
100	0000102542	FR	Talberg Handel S.A.S.				TALBERG	Rennes	35000		Amselplatz 94			0500001694	DEBI						F	20190529	SAPUSER3	0368 7244011			FR78086746047
100	0000102543	CH	Ulmenweg Pumpen GmbH				ULMENWEG	Luzern	6003		Eichenallee 56b			0500001695	DEBI						D	20240228	SAPUSER3	0894 3659242			CHE446616398MWST
100	0000102545	DE	Rheinweg Apparatebau OHG				RHEINWEG	Frankfurt am Main	60311	HE	Felddamm 194a			0500001696	DEBI						D	20191223	SAPUSER3	0932 1003163	406/834/95577		DE698285282
100	0000102547	US	Branddorf Lebensmittel LLC				BRANDDORF	Atlanta	30303	GA	Ulmenallee 166			0500001697	DEBI						E	20231224	SAPUSER3	0550 4738315			
100	0000102548	DE	Weißweg Anlagenbau GmbH				WEISSWEG	Cuxhaven	27472	NI	Kirschstraße 72			0500001698	KUNA	X					D	20210912	SAPUSER3	0340 8793520	274/548/13736		DE577713528
100	0000102549	DE	Osthof Getränke UG (haftungsbeschränkt)				OSTHOF	Stade	21682	NI	Wiesenweg 117			0500001699	DEBI						D	20240701	SAPUSER2	0523 2008112	910/587/32503		DE740940133
100	0000102556	DE	Lärchenbrück Druckguss UG (haftungsbeschränkt)				LÄRCHENBRÜ	Bernburg	06406	ST	Quellengasse 1			0500001700	DEBI						D	20230516	SAPUSER5	0792 4834447	447/377/72323		DE128845979
100	0000102557	DE	Lärchenbach Systemtechnik GmbH				LÄRCHENBAC	Kerpen	50171	NW	Bahnhofring 25			0500001701	DEBI						D	20230219	SAPUSER4	0673 2797269	402/188/57271		DE514307629
100	0000102558	DE	Zederhaus Werkzeugbau eG				ZEDERHAUS	Wittenberg	06886	ST	Wiesenring 150			0500001702	DEBI						D	20190813	SAPUSER2	0755 9735688	719/142/89548		DE887017888
100	0000102560	DE	Dorndorf Lagertechnik GmbH				DORNDORF	Viersen	41747	NW	Ulmenallee 113			0500001703	DEBI						D	20200606	SAPUSER4	0495 6544667	138/212/46342		DE541138041
100	0000102561	DE	Erlensee Industrieservice e.K.				ERLENSEE	Sonneberg	96515	TH	Nelkenallee 61			0500001704	DEBI						D	20221114	SAPUSER5	0269 1784931	870/269/21698		DE899459495
100	0000102564	DE	Ahornried Dichtungstechnik GmbH & Co. KG				AHORNRIED	Dresden	01067	SN	Ulmenstraße 83b			0500001705	DEBI						D	20230131	SAPUSER3	0651 1018630	824/826/90590		DE904945400
100	0000102566	DE	Nordbrück Umformtechnik GmbH				NORDBRÜCK	Bremerhaven	27568	HB	Hafenweg 11			0500001706	DEBI						D	20230617	SAPUSER4	0813 3192310	789/467/42734		DE542437085
100	0000102567	CH	Dornhaus Sanitärtechnik AG				DORNHAUS	Sankt Gallen	9000		Mühlendamm 99			0500001707	DEBI						D	20190829	SAPUSER5	0728 6188637			CHE323660433MWST
100	0000102568	DE	Birkenfels Umformtechnik GmbH				BIRKENFELS	Lübeck	23552	SH	Erlengasse 126			0500001708	DEBI						D	20230306	SAPUSER5	0806 3853543	947/933/22192		DE612428900
100	0000102571	DE	Buchenau Verpackungen e.K.				BUCHENAU	Quedlinburg	06484	ST	Feldweg 7			0500001709	DEBI						D	20200725	SAPUSER3	0751 9722733	412/731/55683		DE727298287
100	0000102573	DE	Westhof Logistik e.K.				WESTHOF	Salzgitter	38226	NI	Raiffeisenring 133			0500001710	KUNA	X					D	20210128	SAPUSER2	0971 5512683	194/969/17731		DE111615145
100	0000102574	DE	Berndorf Fördertechnik GmbH & Co. KG				BERNDORF	Hameln	31785	NI	Lindendamm 75			0500001711	DEBI						D	20220313	SAPUSER5	0839 5070190	999/910/21161		DE807620954
100	0000102575	DE	Neuweg Apparatebau OHG				NEUWEG	Greifswald	17489	MV	Sonnendamm 62			0500001712	DEBI						D	20200624	SAPUSER1	0754 9129074	906/574/96512		DE696970561
100	0000102576	DE	Langstein Speditionen GmbH & Co. KG				LANGSTEIN	Heidelberg	69117	BW	Domgasse 43			0500001713	DEBI						D	20191115	SAPUSER2	0599 4802885	972/205/13841		DE959083643
100	0000102577	DE	Kiefernstein Pumpen UG (haftungsbeschränkt)				KIEFERNSTE	Wolfsburg	38440	NI	Nelkenplatz 62b			0500001714	KUNA	X					D	20201119	SAPUSER1	0566 1950559	232/582/63567		DE623090157
100	0000102578	DE	Altbrück Klimatechnik GmbH & Co. KG				ALTBRÜCK	Potsdam	14467	BB	Birkenallee 27			0500001715	DEBI						D	20200724	SAPUSER2	0702 6147949	641/275/47090		DE110742136
100	0000102583	DE	Buchenheim Messtechnik KG				BUCHENHEIM	Husum	25813	SH	Ahorndamm 40			0500001716	DEBI						D	20200425	SAPUSER3	0306 682540	832/267/69430		DE618045933
100	0000102585	AT	Bernweg Dichtungstechnik AG				BERNWEG	Sankt Pölten	3100		Gartenplatz 88b			0500001717	DEBI						D	20200803	SAPUSER1	0506 8425094			ATU47248767
100	0000102587	DE	Mühlbach Behälterbau AG				MÜHLBACH	Halberstadt	38820	ST	Wiesenplatz 115			0500001718	DEBI						D	20240104	SAPUSER5	0791 8536464	303/319/62361		DE682139253
100	0000102588	DE	Waldwald Zerspanung GmbH & Co. KG				WALDWALD	Eckernförde	24340	SH	Wiesenstraße 119			0500001719	DEBI						D	20221031	SAPUSER5	0823 9631949	793/627/19793		DE328697994
100	0000102589	PL	Steindorf Industrieservice Sp. z o.o.				STEINDORF	Krakow	30-001		Nelkendamm 70			0500001720	DEBI						E	20201224	SAPUSER2	0370 6247881			PL3766888186
100	0000102590	DE	Ahornhof Schleiftechnik GmbH				AHORNHOF	Reutlingen	72764	BW	Brunnenplatz 145a			0500001721	DEBI						D	20200719	SAPUSER1	0384 8973583	772/821/22881		DE306634316
100	0000102592	DE	Waldried Elektrotechnik eG				WALDRIED	Stuttgart	70173	BW	Postallee 107			0500001722	DEBI						D	20190716	SAPUSER5	0728 9856696	422/335/98578		DE888188631
100	0000102593	DE	Sandmark Logistik GmbH				SANDMARK	Köln	50667	NW	Eichenallee 5			0500001723	DEBI						D	20190131	SAPUSER5	0438 6621116	134/423/77935		DE974584331
100	0000102595	DE	Erlenberg Recycling e.K.				ERLENBERG	Ulm	89073	BW	Tannenplatz 142			0500001724	DEBI						D	20211204	SAPUSER3	0207 3749913	267/561/57177		DE393086156
100	0000102596	DE	Sandberg Metallbau GmbH & Co. KG				SANDBERG	Cloppenburg	49661	NI	Brunnenallee 102			0500001725	DEBI						D	20230106	SAPUSER4	0269 5249364	202/133/26091		DE104518866
100	0000102597	DE	Ahornhof Industrieservice GmbH				AHORNHOF	Papenburg	26871	NI	Eichenstraße 130a			0500001726	KUNA	X					D	20190624	SAPUSER5	0476 7604561	583/870/85840		DE204780827
100	0000102598	DE	Haselheim Zerspanung GmbH				HASELHEIM	Celle	29221	NI	Nussbaumgasse 103			0500001727	DEBI						D	20210904	SAPUSER3	0833 645150	855/636/49909		DE451126287
100	0000102599	DE	Ulmenhaus Recycling GmbH				ULMENHAUS	Papenburg	26871	NI	Lerchenweg 120a			0500001728	DEBI						D	20240424	SAPUSER5	0628 5691642	646/322/99247		DE189443965
100	0000102600	DE	Gründorf Antriebstechnik AG				GRÜNDORF	Delmenhorst	27749	NI	Haseldamm 68a			0500001729	DEBI						D	20230927	SAPUSER4	0223 7543912	689/830/20286		DE896798463
100	0000102601	DE	Bernbrück Dichtungstechnik e.K.				BERNBRÜCK	Gotha	99867	TH	Amselweg 127			0500001730	DEBI						D	20190704	SAPUSER4	0679 6102829	300/131/58817		DE794450751
100	0000102602	NL	Sandgrund Speditionen N.V.				SANDGRUND	Nijmegen	6511 AB		Feldplatz 47b			0500001731	DEBI						E	20220416	SAPUSER1	0462 4759540			NL104696690B98
100	0000102605	FR	Zederhaus Behälterbau S.A.S.				ZEDERHAUS	Lyon	69001		Wiesenallee 93			0500001732	KUNA	X					F	20200502	SAPUSER3	0841 887647			FR48575235935
100	0000102606	IT	Eichfeld Metallbau S.p.A.				EICHFELD	Brescia	25121		Fasanenring 192			0500001733	DEBI						I	20240629	SAPUSER1	0830 9229078			IT10648164780
100	0000102608	NL	Nordhof Umformtechnik B.V.				NORDHOF	Utrecht	3511 LX		Quellenplatz 144			0500001734	KUNA	X					E	20200802	SAPUSER1	0352 725766			NL184905724B27
100	0000102609	DE	Reinfeld Systemtechnik KG				REINFELD	Hattingen	45525	NW	Gartenplatz 157			0500001735	DEBI						D	20240403	SAPUSER1	0351 8228218	202/489/42255		DE814509762
100	0000102610	NL	Birkenried Pumpen B.V.				BIRKENRIED	Utrecht	3511 LX		Erlenweg 82			0500001736	DEBI						E	20221005	SAPUSER3	0780 469974			NL598158462B03
100	0000102612	DE	Feldfeld Textilien KG				FELDFELD	Riesa	01587	SN	Bahnhofdamm 11			0500001737	DEBI						D	20230720	SAPUSER3	0974 5328256	454/914/94747		DE883108795
100	0000102613	DE	Ulmensee Baustoffe GmbH				ULMENSEE	Wiesbaden	65183	HE	Amselallee 55a			0500001738	DEBI						D	20191107	SAPUSER5	0903 8666675	135/464/88372		DE564898945
100	0000102614	DE	Rotfeld Armaturen GmbH				ROTFELD	Vechta	49377	NI	Rosenallee 195b			0500001739	DEBI						D	20240502	SAPUSER1	0868 4227182	882/954/29536		DE696743808
100	0000102616	NL	Eichau Behälterbau N.V.				EICHAU	Den Haag	2511 CV		Raiffeisenring 1			0500001740	DEBI						E	20221001	SAPUSER4	0253 2548308			NL329800668B07
100	0000102617	DE	Neufels Oberflächentechnik OHG				NEUFELS	Düren	52349	NW	Pappelring 112			0500001741	DEBI						D	20190122	SAPUSER2	0492 3886202	396/598/19224		DE582748833
100	0000102622	DE	Bernfeld Umformtechnik KG				BERNFELD	Bautzen	02625	SN	Kirschring 60b			0500001742	DEBI						D	20211122	SAPUSER1	0217 4695976	319/290/22322		DE741569236
100	0000102627	DE	Lindenburg Bedachungen AG				LINDENBURG	Konstanz	78462	BW	Feldstraße 33b			0500001743	DEBI						D	20190408	SAPUSER3	0819 5601961	534/124/47069		DE243317537
100	0000102629	DE	Fichtenstein Bauelemente GmbH & Co. KG				FICHTENSTE	Regensburg	93047	BY	Lerchengasse 15a			0500001744	DEBI						D	20220920	SAPUSER5	0793 5862125	485/416/19909		DE470104513
100	0000102632	NL	Sandbrück Sanitärtechnik B.V.				SANDBRÜCK	Tilburg	5038 EA		Ahorngasse 29b			0500001745	KUNA	X					E	20240409	SAPUSER3	0943 9924710			NL323427014B31
100	0000102634	DE	Kiefernberg Oberflächentechnik GmbH & Co. KG				KIEFERNBER	Dinslaken	46535	NW	Wiesenallee 72			0500001746	DEBI						D	20240802	SAPUSER1	0950 6117401	974/435/60028		DE228621929
100	0000102635	IT	Kieferntal Antriebstechnik S.r.l.				KIEFERNTAL	Roma	00184		Amselring 14			0500001747	DEBI						I	20190709	SAPUSER1	0638 1086705			IT31170248133
100	0000102640	DE	Rotsee Behälterbau GmbH				ROTSEE	Mülheim an der Ruhr	45468	NW	Lindendamm 39			0500001748	KUNA	X					D	20200411	SAPUSER3	0747 1463472	216/858/30557		DE541421739
100	0000102641	DE	Haselau Elektrotechnik GmbH & Co. KG				HASELAU	Bamberg	96047	BY	Heidedamm 187			0500001749	DEBI						D	20200117	SAPUSER1	0642 5687970	561/473/12893		DE706295315
100	0000102642	DE	Bergfeld Lebensmittel AG				BERGFELD	Aalen	73430	BW	Haseldamm 142			0500001750	DEBI						D	20230916	SAPUSER3	0513 7398204	716/212/95346		DE466631531
100	0000102643	DE	Waldberg Werkzeugbau GmbH				WALDBERG	Freiburg	79098	BW	Tannengasse 178b			0500001751	DEBI						D	20220108	SAPUSER5	0574 9104153	988/928/16028		DE769130863
100	0000102644	DE	Grünberg Lagertechnik OHG				GRÜNBERG	Minden	32423	NW	Quellenweg 191			0500001752	DEBI						D	20200730	SAPUSER5	0219 6178577	792/621/22676		DE925281289
100	0000102645	DE	Zedermark Behälterbau GmbH				ZEDERMARK	Trier	54290	RP	Wiesenallee 7			0500001753	DEBI						D	20211016	SAPUSER4	0767 3411969	800/423/43668		DE876876852
100	0000102648	FR	Haselbach Getränke S.A.R.L.				HASELBACH	Lille	59000		Ahornstraße 128			0500001754	DEBI						F	20221001	SAPUSER1	0244 408206			FR08230721934
100	0000102649	DE	Reinhof Antriebstechnik e.K.				REINHOF	Aschaffenburg	63739	BY	Rosendamm 168			0500001755	DEBI						D	20240712	SAPUSER2	0892 5517296	634/473/82927		DE464945751
100	0000102651	DE	Holundermark Werkzeugbau AG				HOLUNDERMA	Sindelfingen	71063	BW	Lindenplatz 13			0500001756	DEBI						D	20210501	SAPUSER3	0928 3923013	187/466/35107		DE982460014
100	0000102652	DE	Altberg Kunststofftechnik GmbH & Co. KG				ALTBERG	Bergheim	50126	NW	Marktweg 103a			0500001757	KUNA	X					D	20240421	SAPUSER2	0781 9137352	443/158/27745		DE210385361
100	0000102653	IT	Westtal Bauelemente S.r.l.				WESTTAL	Brescia	25121		Quellenstraße 83			0500001758	DEBI						I	20231118	SAPUSER2	0692 2892013			IT15148408703
100	0000102654	PL	Kleinried Klimatechnik S.A.				KLEINRIED	Katowice	40-001		Burgstraße 25			0500001759	DEBI						E	20190504	SAPUSER4	0369 9294253			PL5455284382
100	0000102655	DE	Nordburg Umformtechnik GmbH				NORDBURG	Güstrow	18273	MV	Nussbaumdamm 16a			0500001760	DEBI						D	20210906	SAPUSER1	0625 4814748	783/523/16051		DE602621864
100	0000102656	FR	Birkenmark Industrieservice S.A.				BIRKENMARK	Strasbourg	67000		Lerchenweg 80			0500001761	DEBI						F	20240314	SAPUSER2	0382 5549520			FR39416299229
100	0000102657	DE	Hartwald Handel GmbH				HARTWALD	Dorsten	46282	NW	Zeppelinweg 11			0500001762	DEBI						D	20230703	SAPUSER1	0841 1591423	907/837/29337		DE467816608
100	0000102658	AT	Rheinbrück Armaturen KG				RHEINBRÜCK	Klagenfurt	9020		Ahornstraße 11			0500001763	DEBI						D	20201122	SAPUSER1	0585 2140088			ATU42610076
100	0000102659	NL	Ulmenwald Armaturen B.V.				ULMENWALD	Tilburg	5038 EA		Ulmengasse 89a			0500001764	DEBI						E	20210923	SAPUSER1	0705 2704179			NL118009987B18
100	0000102660	DE	Rotbrück Pumpen KGaA				ROTBRÜCK	Ludwigsburg	71634	BW	Feldstraße 171			0500001765	DEBI						D	20220113	SAPUSER3	0734 1383083	249/160/83631		DE142061331
100	0000102661	DE	Kleinried Armaturen GmbH & Co. KG				KLEINRIED	Herne	44623	NW	Eichenstraße 170b			0500001766	DEBI						D	20240808	SAPUSER1	0507 8378422	658/650/11786		DE553382862
100	0000102663	DE	Dorntal Armaturen GmbH				DORNTAL	Bremerhaven	27568	HB	Erlenstraße 3			0500001767	KUNA	X					D	20221026	SAPUSER1	0247 7285296	379/912/67056		DE612252212
100	0000102664	DE	Steinbrück Haustechnik eG				STEINBRÜCK	Essen	45127	NW	Schulallee 108b			0500001768	DEBI						D	20230820	SAPUSER5	0986 3711907	716/697/14780		DE102740858
100	0000102665	DE	Mühltal Antriebstechnik KG				MÜHLTAL	Leipzig	04109	SN	Rosengasse 62			0500001769	DEBI						D	20230617	SAPUSER4	0787 2569311	327/533/40729		DE926860955
100	0000102667	IT	Ahornfurt Armaturen S.p.A.				AHORNFURT	Napoli	80121		Postweg 17			0500001770	DEBI						I	20240115	SAPUSER3	0965 7892157			IT75169085946
100	0000102668	DE	Grüngrund Speditionen UG (haftungsbeschränkt)				GRÜNGRUND	Vechta	49377	NI	Quellenring 41			0500001771	DEBI						D	20240614	SAPUSER1	0781 7109008	118/877/95785		DE666533398
100	0000102669	DE	Ulmenwald Oberflächentechnik SE				ULMENWALD	Minden	32423	NW	Lindengasse 183a			0500001772	DEBI						D	20190815	SAPUSER2	0728 1017527	110/879/60736		DE300265092
100	0000102670	DE	Mühlgrund Armaturen GmbH				MÜHLGRUND	Oberhausen	46045	NW	Pappelweg 194	22103	46045	0500001773	DEBI						D	20221215	SAPUSER1	0330 8450753	490/809/88780		DE604478601
100	0000102671	PL	Weißheim Elektrotechnik Sp. z o.o.				WEISSHEIM	Warszawa	00-001		Fasanenring 39			0500001774	DEBI						E	20200520	SAPUSER1	0879 9988456			PL3219965990
100	0000102672	FR	Kiefernfurt Schweißtechnik S.A.S.				KIEFERNFUR	Bordeaux	33000		Rosendamm 85			0500001775	DEBI						F	20211210	SAPUSER3	0788 5055577			FR00495909885
100	0000102673	DE	Langmark Industrieservice GmbH & Co. KG				LANGMARK	Schweinfurt	97421	BY	Lindengasse 1			0500001776	DEBI						D	20240822	SAPUSER3	0336 8783766	275/201/20887		DE239802768
100	0000102674	DE	Weißau Apparatebau GmbH				WEISSAU	Hameln	31785	NI	Lindendamm 51			0500001777	KUNA	X					D	20230127	SAPUSER3	0861 4890474	990/808/43326		DE595234444
100	0000102675	AT	Altwald Sanitärtechnik AG				ALTWALD	Villach	9500		Zeppelingasse 22			0500001778	DEBI						D	20211202	SAPUSER4	0371 7258800			ATU96284305
100	0000102678	DE	Buchenmark Schweißtechnik GmbH				BUCHENMARK	Cuxhaven	27472	NI	Pappelgasse 44			0500001779	DEBI						D	20231020	SAPUSER2	0872 6050937	701/913/40547		DE522548264
100	0000102680	DE	Berntal Bauelemente KGaA				BERNTAL	Bremerhaven	27568	HB	Pappelallee 197b			0500001780	KUNA	X					D	20220410	SAPUSER3	0431 5463236	525/181/65111		DE469690394
100	0000102681	DE	Neubrück Elektrotechnik GmbH & Co. KG				NEUBRÜCK	Salzgitter	38226	NI	Schulgasse 164b			0500001781	DEBI						D	20221105	SAPUSER4	0755 8107546	792/283/64663		DE924872603
100	0000102683	DE	Hartsee Systemtechnik AG				HARTSEE	Baden-Baden	76530	BW	Gartengasse 108			0500001782	KUNA	X					D	20240116	SAPUSER5	0338 8684633	157/940/91043		DE158402583
100	0000102684	DE	Steinfurt Lagertechnik GmbH				STEINFURT	Celle	29221	NI	Domdamm 167			0500001783	KUNA	X					D	20220428	SAPUSER5	0421 6948107	411/898/99928		DE747866943
100	0000102685	DE	Birkenweg Dichtungstechnik GmbH & Co. KG				BIRKENWEG	Weimar	99423	TH	Burgallee 17			0500001784	DEBI						D	20240215	SAPUSER4	0800 9901135	225/289/65062		DE391656551
100	0000102686	DE	Rheinbrück Elektrotechnik GmbH & Co. KG				RHEINBRÜCK	Chemnitz	09111	SN	Quellendamm 109	78827	09111	0500001785	DEBI						D	20240130	SAPUSER5	0311 6039502	708/367/19658		DE616910636
100	0000102687	DE	Grünbach Lebensmittel UG (haftungsbeschränkt)				GRÜNBACH	Ulm	89073	BW	Quellenring 173			0500001786	DEBI						D	20190619	SAPUSER2	0800 5149904	998/508/33665		DE507024637
100	0000102688	DE	Nordbrück Kunststofftechnik GmbH				NORDBRÜCK	Würzburg	97070	BY	Quellenring 49a			0500001787	DEBI						D	20231030	SAPUSER3	0299 4252715	255/852/45640		DE661719572
100	0000102690	DE	Holunderbach Industrieservice GmbH & Co. KG				HOLUNDERBA	Bayreuth	95444	BY	Zeppelinplatz 90			0500001788	DEBI						D	20200103	SAPUSER2	0773 170368	821/459/71448		DE252102160
100	0000102691	DE	Buchenstein Stahlbau GmbH & Co. KG				BUCHENSTEI	Vechta	49377	NI	Kirschgasse 10			0500001789	DEBI						D	20210816	SAPUSER5	0922 3336653	210/732/99568		DE648546493
100	0000102692	DE	Rotsee Antriebstechnik GmbH				ROTSEE	Solingen	42651	NW	Heideweg 86			0500001790	DEBI						D	20190602	SAPUSER2	0922 885498	698/166/51716		DE571699590
100	0000102694	DE	Kleinbrück Anlagenbau OHG				KLEINBRÜCK	Straubing	94315	BY	Ulmengasse 174			0500001791	DEBI						D	20231213	SAPUSER1	0501 8562531	556/989/83304		DE987389509
100	0000102695	IT	Süddorf Messtechnik S.p.A.				SÜDDORF	Padova	35121		Mühlenallee 82			0500001792	DEBI						I	20240812	SAPUSER3	0362 8995145			IT04602446968
100	0000102696	DE	Rotheim Schleiftechnik GmbH & Co. KG				ROTHEIM	Amberg	92224	BY	Marktdamm 123			0500001793	DEBI						D	20220911	SAPUSER3	0726 341604	965/595/20211		DE747786172
100	0000102698	DE	Holunderhaus Handel UG (haftungsbeschränkt)				HOLUNDERHA	Augsburg	86150	BY	Tannenstraße 119			0500001794	KUNA	X					D	20210522	SAPUSER1	0296 8170185	893/776/59695		DE930922674
100	0000102702	DE	Langheim Verpackungen GmbH				LANGHEIM	Berlin	10115	BE	Quellenallee 96			0500001795	DEBI						D	20230825	SAPUSER4	0209 3496896	249/751/38575		DE344530627
