MANDT	LIFNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKK	XCPDK	LOEVM	SPERR	LNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000201751	IT	Espental Papier S.p.A.				ESPENTAL	Bologna	40121		Wiesendamm 191			0500001312	KRED						I	20240329	SAPUSER5	0339 9403105			IT15376454679
100	0000201752	DE	Weißhaus Industrieservice GmbH				WEISSHAUS	Dessau-Roßlau	06844	ST	Marktweg 43			0500001313	KRED						D	20220518	SAPUSER5	0593 1508301	992/218/17199		DE961007256
100	0000201753	DE	Brandberg Druckguss GmbH				BRANDBERG	Oldenburg	26122	NI	Bahnhofdamm 22			0500001314	LIEF	X					D	20210928	SAPUSER4	0237 760342	987/940/92106		DE894473219
100	0000201754	DE	Birkenheim Dichtungstechnik GmbH				BIRKENHEIM	Aachen	52062	NW	Wiesendamm 106b			0500001315	KRED						D	20240721	SAPUSER5	0960 1478212	764/437/16770		DE993012646
100	0000201755	DE	Berggrund Dichtungstechnik KGaA				BERGGRUND	Bernburg	06406	ST	Kirschstraße 45			0500001316	KRED						D	20240524	SAPUSER1	0659 1144349	640/154/10848		DE871297662
100	0000201756	DE	Lindenbrück Metallbau e.K.				LINDENBRÜC	Freising	85354	BY	Haselring 92			0500001317	KRED						D	20210731	SAPUSER4	0306 9244951	167/281/61586		DE818976888
100	0000201757	DE	Dornbrück Chemie GmbH				DORNBRÜCK	Suhl	98527	TH	Amselgasse 27			0500001318	KRED						D	20220620	SAPUSER3	0863 6750708	199/365/20626		DE193396443
100	0000201759	DE	Rheinburg Umformtechnik GmbH & Co. KG				RHEINBURG	Mainz	55116	RP	Gartengasse 45			0500001319	KRED						D	20230303	SAPUSER4	0960 3204814	249/325/55018		DE836452228
100	0000201760	DE	Birkendorf Bedachungen GmbH				BIRKENDORF	Passau	94032	BY	Ahornweg 180b			0500001320	KRED						D	20211109	SAPUSER4	0760 7108146	411/204/18827		DE562732984
100	0000201761	IT	Espenburg Dichtungstechnik S.p.A.				ESPENBURG	Roma	00184		Sonnenring 13			0500001321	KRED						I	20240114	SAPUSER5	0948 6431658			IT68458718597
100	0000201763	DE	Rotwald Messtechnik GmbH				ROTWALD	Itzehoe	25524	SH	Amseldamm 70b	40434	25524	0500001322	LIEF	X					D	20220721	SAPUSER3	0296 2265895	358/653/85066		DE510961713
100	0000201764	DE	Sandgrund Apparatebau GmbH & Co. KG				SANDGRUND	Germering	82110	BY	Lindenallee 68	28246	82110	0500001323	KRED						D	20211202	SAPUSER4	0765 9450916	258/893/34465		DE484758880
100	0000201765	DE	Weidensee Lagertechnik GmbH				WEIDENSEE	Weiden	92637	BY	Eichenring 66a			0500001324	KRED						D	20230915	SAPUSER2	0525 9430154	387/116/93700		DE617256879
100	0000201766	DE	Rotdorf Lagertechnik GmbH				ROTDORF	Bochum	44787	NW	Domring 69			0500001325	KRED						D	20190707	SAPUSER3	0721 171140	162/530/57430		DE919797358
100	0000201767	DE	Westau Systemtechnik SE				WESTAU	Moers	47441	NW	Schulstraße 4a			0500001326	KRED						D	20201224	SAPUSER5	0881 1469563	341/581/62668		DE922092494
100	0000201768	IT	Hartwald Apparatebau S.r.l.				HARTWALD	Padova	35121		Kirschstraße 22	85420	35121	0500001327	KRED						I	20210904	SAPUSER3	0522 1775866			IT02046411776
100	0000201769	DE	Hartfeld Zerspanung GmbH				HARTFELD	Bergheim	50126	NW	Pappelweg 155			0500001328	KRED						D	20191201	SAPUSER2	0522 3143767	979/799/59859		DE479271329
100	0000201770	PL	Fichtengrund Fördertechnik S.A.				FICHTENGRU	Warszawa	00-001		Postdamm 194a			0500001329	KRED						E	20220731	SAPUSER3	0513 2911889			PL0304344272
100	0000201772	DE	Birkenweg Textilien GmbH				BIRKENWEG	Kaiserslautern	67655	RP	Zeppelinstraße 58			0500001330	KRED						D	20210618	SAPUSER3	0556 5668212	147/292/57353		DE913315873
100	0000201773	DE	Weißheim Zerspanung e.K.				WEISSHEIM	Schweinfurt	97421	BY	Burgplatz 62			0500001331	KRED						D	20210411	SAPUSER2	0618 4921316	177/168/82021		DE548894342
100	0000201774	IT	Lärchenried Apparatebau S.p.A.				LÄRCHENRIE	Torino	10121		Rosenplatz 116			0500001332	KRED						I	20230124	SAPUSER3	0295 2964523			IT50157714257
100	0000201775	DE	Lärchenweg Handel GmbH & Co. KG				LÄRCHENWEG	Saarbrücken	66111	SL	Burgstraße 178b			0500001333	KRED						D	20200103	SAPUSER2	0733 4478863	425/299/56588		DE707490238
100	0000201776	DE	Falkenwald Textilien GmbH				FALKENWALD	Saarbrücken	66111	SL	Ahornweg 16b			0500001334	KRED						D	20211112	SAPUSER3	0262 1786944	569/638/93026		DE295801512
100	0000201778	DE	Bergstein Lebensmittel eG				BERGSTEIN	Siegen	57072	NW	Ahornstraße 97			0500001335	KRED						D	20201020	SAPUSER4	0851 9860744	457/384/78465		DE466229804
100	0000201782	CH	Eichheim Druckguss GmbH				EICHHEIM	Luzern	6003		Eichengasse 91			0500001336	KRED						D	20191113	SAPUSER1	0902 6591616			CHE652301991MWST
100	0000201783	DE	Altau Getränke GmbH & Co. KG				ALTAU	Mühlhausen	99974	TH	Zeppelingasse 16b			0500001337	KRED						D	20200618	SAPUSER4	0492 2970194	655/844/35254		DE422300626
100	0000201784	DE	Hartheim Logistik KGaA				HARTHEIM	Gera	07545	TH	Lerchenring 149			0500001338	KRED						D	20240316	SAPUSER4	0335 6563549	945/963/71678		DE411504271
100	0000201785	DE	Mühlstein Schleiftechnik GmbH				MÜHLSTEIN	Remscheid	42853	NW	Gartengasse 2			0500001339	KRED						D	20200226	SAPUSER4	0267 4858371	485/406/56656		DE973079425
100	0000201786	DE	Eichgrund Sanitärtechnik SE				EICHGRUND	Merseburg	06217	ST	Ulmenring 6b			0500001340	KRED						D	20200420	SAPUSER1	0491 3082782	231/598/45081		DE285553207
100	0000201787	AT	Zederhaus Lagertechnik AG				ZEDERHAUS	Linz	4020		Feldring 18			0500001341	KRED						D	20240617	SAPUSER4	0866 4672964			ATU12621447
100	0000201788	DE	Birkenbach Formenbau AG				BIRKENBACH	Meerbusch	40667	NW	Nelkenplatz 14			0500001342	KRED						D	20240701	SAPUSER4	0502 9755982	277/753/40467		DE418718656
100	0000201789	DE	Altgrund Haustechnik GmbH				ALTGRUND	Düsseldorf	40213	NW	Lindenweg 66			0500001343	KRED						D	20240607	SAPUSER3	0775 2895010	134/790/49632		DE478575234
100	0000201790	DE	Kiefernfurt Dichtungstechnik OHG				KIEFERNFUR	Bielefeld	33602	NW	Hafenring 46	18492	33602	0500001344	KRED						D	20240710	SAPUSER3	0977 3834650	975/868/97187		DE322681652
100	0000201791	DE	Rotbach Klimatechnik GmbH				ROTBACH	Solingen	42651	NW	Kirschplatz 7			0500001345	KRED						D	20220912	SAPUSER2	0606 373223	543/579/51982		DE727768256
100	0000201792	DE	Waldweg Oberflächentechnik GmbH				WALDWEG	München	80331	BY	Eichenweg 4			0500001346	KRED						D	20190213	SAPUSER5	0218 2235700	210/652/34624		DE107952045
100	0000201794	DE	Ahornsee Lagertechnik GmbH & Co. KG				AHORNSEE	Bremerhaven	27568	HB	Burgstraße 130			0500001347	KRED						D	20200714	SAPUSER3	0350 2951793	336/630/45327		DE250054267
100	0000201795	DE	Sandtal Zerspanung UG (haftungsbeschränkt)				SANDTAL	Duisburg	47051	NW	Ahornring 107			0500001348	KRED						D	20210216	SAPUSER2	0412 8784060	753/682/81208		DE389371904
100	0000201797	DE	Ahorntal Druckguss AG				AHORNTAL	Hildesheim	31134	NI	Felddamm 178b			0500001349	LIEF	X					D	20191107	SAPUSER5	0441 1873736	800/992/45558		DE969387748
100	0000201798	DE	Altried Umformtechnik OHG				ALTRIED	Bautzen	02625	SN	Marktstraße 77			0500001350	KRED						D	20220911	SAPUSER1	0873 3696004	436/991/94670		DE821443561
100	0000201799	PL	Kleinbrück Fördertechnik Sp. z o.o.				KLEINBRÜCK	Warszawa	00-001		Haselstraße 169			0500001351	KRED						E	20240510	SAPUSER3	0639 4464606			PL4839481103
100	0000201801	DE	Kiefernfurt Lagertechnik OHG				KIEFERNFUR	Kaiserslautern	67655	RP	Haselweg 122			0500001352	KRED						D	20190527	SAPUSER5	0653 2206162	786/554/19059		DE204814833
100	0000201802	CH	Erlenbach Lagertechnik GmbH				ERLENBACH	Luzern	6003		Zeppelindamm 164			0500001353	KRED						D	20191012	SAPUSER4	0727 7922752			CHE631690416MWST
100	0000201803	AT	Hochheim Systemtechnik KG				HOCHHEIM	Graz	8010		Schulweg 16			0500001354	KRED						D	20230319	SAPUSER5	0797 2064231			ATU85837523
100	0000201804	DE	Bergfels Systemtechnik e.K.				BERGFELS	Döbeln	04720	SN	Eichengasse 106			0500001355	KRED						D	20220130	SAPUSER4	0281 5041204	241/159/45056		DE948820619
100	0000201805	IT	Falkenmark Apparatebau S.r.l.				FALKENMARK	Genova	16121		Postring 166			0500001356	KRED						I	20210413	SAPUSER3	0270 1365386			IT07207530575
100	0000201806	DE	Steinbrück Dichtungstechnik GmbH & Co. KG				STEINBRÜCK	Altenburg	04600	TH	Bahnhofdamm 137			0500001357	KRED						D	20240107	SAPUSER2	0743 1488675	273/943/84931		DE766262108
100	0000201808	DE	Reinsee Schweißtechnik GmbH				REINSEE	Nürnberg	90402	BY	Wiesenring 86b			0500001358	KRED						D	20191222	SAPUSER4	0432 3440371	395/503/23759		DE671542305
100	0000201809	DE	Holunderfels Logistik GmbH				HOLUNDERFE	Stralsund	18439	MV	Zeppelinplatz 89			0500001359	KRED						D	20190510	SAPUSER1	0331 7078462	658/573/13751		DE840192300
100	0000201810	CH	Dornwald Stahlbau AG				DORNWALD	Zürich	8001		Fasanenplatz 119b			0500001360	KRED						D	20200213	SAPUSER3	0805 7710787			CHE755736825MWST
100	0000201811	IT	Reinmark Fahrzeugteile S.r.l.				REINMARK	Genova	16121		Birkenstraße 183			0500001361	LIEF	X					I	20190720	SAPUSER5	0637 3563863			IT13991313582
100	0000201812	DE	Ulmenried Papier AG				ULMENRIED	Sonneberg	96515	TH	Domweg 38			0500001362	KRED						D	20210228	SAPUSER5	0797 7232872	970/787/31333		DE138213765
100	0000201813	DE	Buchenfeld Haustechnik GmbH & Co. KG				BUCHENFELD	Hameln	31785	NI	Hafenallee 83	82234	31785	0500001363	KRED						D	20220802	SAPUSER2	0597 776938	169/152/37292		DE540330406
100	0000201814	DE	Espenried Zerspanung AG				ESPENRIED	Goslar	38640	NI	Bahnhofgasse 155b			0500001364	KRED						D	20200125	SAPUSER2	0488 3188123	832/603/92767		DE917238058
100	0000201816	DE	Haselwald Werkzeugbau AG				HASELWALD	Mönchengladbach	41061	NW	Wiesengasse 196			0500001365	KRED						D	20230623	SAPUSER3	0808 3789540	362/647/13143		DE206214041
100	0000201817	DE	Nordberg Getränke eG				NORDBERG	Köln	50667	NW	Postplatz 26a			0500001366	KRED						D	20230629	SAPUSER2	0618 2564239	875/678/20000		DE703565735
100	0000201818	DE	Waldweg Baustoffe eG				WALDWEG	Wittenberg	06886	ST	Pappelstraße 129			0500001367	KRED						D	20190830	SAPUSER5	0612 7402803	306/370/46399		DE718946524
100	0000201820	DE	Sandgrund Industrieservice GmbH				SANDGRUND	Iserlohn	58636	NW	Fasanenstraße 182			0500001368	KRED						D	20200715	SAPUSER1	0648 1277974	296/908/17863		DE861227686
100	0000201824	DE	Ulmenhof Oberflächentechnik SE				ULMENHOF	Bayreuth	95444	BY	Nelkendamm 103a			0500001369	KRED						D	20210724	SAPUSER1	0575 8688948	692/981/47415		DE506845330
100	0000201825	DE	Lindenhaus Anlagenbau e.K.				LINDENHAUS	Esslingen am Neckar	73728	BW	Ahornplatz 176			0500001370	KRED						D	20220830	SAPUSER3	0654 7108890	654/927/73110		DE188440759
100	0000201826	DE	Feldheim Getränke e.K.				FELDHEIM	Nordhausen	99734	TH	Quellendamm 87			0500001371	KRED						D	20240207	SAPUSER3	0348 8309534	468/499/67639		DE516567962
100	0000201827	DE	Grünwald Oberflächentechnik GmbH				GRÜNWALD	Siegen	57072	NW	Pappelallee 3			0500001372	KRED						D	20221129	SAPUSER5	0469 5699214	587/815/37795		DE853739683
100	0000201829	DE	Bernmark Getränke AG				BERNMARK	Freising	85354	BY	Pappelring 111	64173	85354	0500001373	KRED						D	20210112	SAPUSER2	0424 6684561	175/784/76865		DE310008821
100	0000201830	US	Falkenau Industrieservice Inc.				FALKENAU	Detroit	48226	MI	Lerchenstraße 114a			0500001374	KRED						E	20200610	SAPUSER5	0729 6301529			
100	0000201833	DE	Espenhaus Metallbau GmbH & Co. KG				ESPENHAUS	Heidelberg	69117	BW	Zeppelinweg 48			0500001375	KRED						D	20231221	SAPUSER1	0881 7643537	218/527/12727		DE815419167
100	0000201834	NL	Lärchenfels Handel N.V.				LÄRCHENFEL	Groningen	9711 LM		Brunnendamm 117			0500001376	KRED						E	20231101	SAPUSER5	0737 6645787			NL502300520B84
100	0000201835	DE	Weidengrund Industrieservice GmbH				WEIDENGRUN	Bochum	44787	NW	Mühlenweg 39b			0500001377	KRED						D	20201006	SAPUSER5	0292 370619	762/455/34736		DE197739255
100	0000201838	DE	Westburg Formenbau GmbH				WESTBURG	Schwäbisch Gmünd	73525	BW	Birkenstraße 104			0500001378	KRED						D	20240708	SAPUSER3	0597 1154752	122/639/81080		DE879700425
100	0000201839	DE	Buchental Lebensmittel AG				BUCHENTAL	Passau	94032	BY	Nussbaumgasse 38			0500001379	KRED						D	20240722	SAPUSER5	0359 5314045	908/781/56169		DE819509288
100	0000201840	IT	Erlengrund Metallbau S.p.A.				ERLENGRUND	Genova	16121		Tannenallee 155b			0500001380	LIEF	X					I	20230213	SAPUSER4	0745 3825603			IT77789044885
100	0000201841	DE	Ahornfels Druckguss AG				AHORNFELS	Riesa	01587	SN	Ahorngasse 150			0500001381	KRED						D	20200217	SAPUSER4	0289 9793725	372/882/31772		DE477052479
100	0000201842	DE	Reinweg Industrieservice eG				REINWEG	Reutlingen	72764	BW	Brunnengasse 83			0500001382	LIEF	X					D	20230217	SAPUSER3	0385 7280574	493/192/22924		DE408436872
100	0000201843	DE	Kastanienstein Sanitärtechnik GmbH & Co. KG				KASTANIENS	Gießen	35390	HE	Industrieweg 121			0500001383	KRED						D	20240210	SAPUSER1	0619 6480333	160/931/28515		DE237018228
100	0000201848	DE	Reinfeld Recycling AG				REINFELD	Kerpen	50171	NW	Lerchenplatz 91			0500001384	KRED						D	20200520	SAPUSER4	0420 8148479	115/353/86263		DE588374160
100	0000201849	DE	Rheinfurt Metallbau GmbH & Co. KG				RHEINFURT	Wittenberg	06886	ST	Industrieallee 51a			0500001385	KRED						D	20190406	SAPUSER3	0972 3625035	891/163/74739		DE554758310
100	0000201850	DE	Mühlau Verpackungen SE				MÜHLAU	Bergheim	50126	NW	Erlenring 140			0500001386	KRED						D	20201023	SAPUSER1	0436 8078203	425/893/53970		DE143766042
100	0000201851	DE	Reinsee Armaturen GmbH				REINSEE	Trier	54290	RP	Marktstraße 134a			0500001387	KRED						D	20230926	SAPUSER1	0777 5467191	911/479/59573		DE358704621
100	0000201853	FR	Hochhaus Haustechnik S.A.				HOCHHAUS	Lille	59000		Poststraße 153b			0500001388	KRED						F	20230727	SAPUSER3	0941 1952374			FR72871773663
100	0000201854	DE	Kastanienfeld Logistik e.K.				KASTANIENF	Bonn	53111	NW	Postallee 69a			0500001389	KRED						D	20190625	SAPUSER3	0811 6627033	557/368/70786		DE257624470
100	0000201855	DE	Eichstein Verpackungen GmbH				EICHSTEIN	Meppen	49716	NI	Fasanenplatz 37b			0500001390	KRED						D	20210822	SAPUSER1	0940 9356936	762/466/26214		DE414520901
100	0000201856	DE	Erlenwald Oberflächentechnik GmbH & Co. KG				ERLENWALD	Quedlinburg	06484	ST	Industriering 51			0500001391	KRED						D	20230222	SAPUSER2	0619 436152	479/339/89372		DE936222437
100	0000201857	DE	Buchenau Antriebstechnik GmbH				BUCHENAU	Elmshorn	25335	SH	Wiesenplatz 82			0500001392	KRED						D	20200313	SAPUSER1	0696 3197041	594/310/33925		DE986962524
100	0000201859	DE	Langwald Antriebstechnik KG				LANGWALD	Herne	44623	NW	Lindendamm 142b			0500001393	KRED						D	20191220	SAPUSER5	0803 7329688	184/205/78666		DE480450589
100	0000201860	DE	Hochried Hydraulik eG				HOCHRIED	Celle	29221	NI	Hafengasse 115			0500001394	KRED						D	20240208	SAPUSER2	0914 9940648	699/832/74746		DE433735873
100	0000201862	DE	Lärchenfeld Fördertechnik KG				LÄRCHENFEL	Nürnberg	90402	BY	Lerchenring 199b			0500001395	KRED						D	20240226	SAPUSER4	0325 2696119	994/712/16039		DE101163141
100	0000201863	DE	Fichtenburg Oberflächentechnik GmbH & Co. KG				FICHTENBUR	Torgau	04860	SN	Birkenplatz 157			0500001396	KRED						D	20190415	SAPUSER4	0247 952752	112/238/90519		DE292003071
100	0000201864	DE	Brandsee Stahlbau GmbH				BRANDSEE	Bottrop	46236	NW	Amselallee 34			0500001397	KRED						D	20211231	SAPUSER3	0213 9857086	575/779/43821		DE427372276
100	0000201865	IT	Dorntal Präzisionsteile S.r.l.				DORNTAL	Bologna	40121		Nelkenallee 14			0500001398	KRED						I	20230123	SAPUSER5	0710 8151258			IT92352629541
100	0000201867	DE	Haselheim Bauelemente GmbH				HASELHEIM	Oldenburg	26122	NI	Lindengasse 194			0500001399	KRED						D	20201020	SAPUSER1	0600 7912361	831/250/76081		DE593443305
100	0000201868	AT	Buchensee Metallbau KG				BUCHENSEE	Linz	4020		Hafenallee 5b			0500001400	LIEF	X					D	20210719	SAPUSER1	0421 9911396			ATU53504598
100	0000201870	AT	Lärchenberg Haustechnik AG				LÄRCHENBER	Wien	1010		Quellenring 10a			0500001401	KRED						D	20220622	SAPUSER3	0465 1808002			ATU70023974
100	0000201877	DE	Eichfeld Stahlbau GmbH & Co. KG				EICHFELD	Erfurt	99084	TH	Raiffeisengasse 54			0500001402	LIEF	X					D	20220510	SAPUSER2	0927 1260901	862/156/93770		DE503020458
100	0000201880	US	Talmark Armaturen LLC				TALMARK	Houston	77002	TX	Hafengasse 51			0500001403	KRED						E	20221201	SAPUSER2	0911 2076770			
100	0000201881	AT	Steinheim Präzisionsteile AG				STEINHEIM	Innsbruck	6020		Postring 147			0500001404	KRED						D	20231221	SAPUSER1	0602 9816510			ATU51205285
100	0000201882	DE	Weidenbrück Möbelwerke AG				WEIDENBRÜC	Langenfeld	40764	NW	Ahornweg 143			0500001405	KRED						D	20230923	SAPUSER1	0391 8421195	451/747/73191		DE352367723
100	0000201883	DE	Mühlried Haustechnik GmbH				MÜHLRIED	Stralsund	18439	MV	Burgallee 58a			0500001406	KRED						D	20240730	SAPUSER2	0862 1953647	546/604/47338		DE783413547
100	0000201885	DE	Ulmenbach Antriebstechnik GmbH				ULMENBACH	Göppingen	73033	BW	Rosenplatz 162			0500001407	KRED						D	20221019	SAPUSER3	0330 7446415	146/116/36775		DE252943404
100	0000201886	DE	Kastanienberg Textilien KG				KASTANIENB	Emden	26721	NI	Pappelallee 114			0500001408	LIEF	X					D	20200616	SAPUSER2	0558 2097194	304/795/21637		DE176278782
100	0000201888	PL	Mühlfels Bedachungen S.A.				MÜHLFELS	Lodz	90-001		Feldallee 2			0500001409	KRED						E	20230312	SAPUSER1	0911 1468883			PL0894302544
100	0000201889	DE	Westdorf Pumpen e.K.				WESTDORF	Oberhausen	46045	NW	Raiffeisenplatz 143	44274	46045	0500001410	KRED						D	20210206	SAPUSER5	0569 4396143	980/816/78578		DE573437316
100	0000201890	DE	Sandbach Sanitärtechnik KG				SANDBACH	Hattingen	45525	NW	Nelkenplatz 122			0500001411	KRED						D	20231129	SAPUSER2	0443 7924248	990/772/53055		DE577215118
100	0000201891	PL	Espental Maschinenbau S.A.				ESPENTAL	Szczecin	70-001		Lindenallee 33			0500001412	KRED						E	20231104	SAPUSER4	0530 7012208			PL9853724969
100	0000201892	DE	Altbrück Armaturen GmbH & Co. KG				ALTBRÜCK	Waiblingen	71332	BW	Raiffeisenweg 5			0500001413	LIEF	X					D	20240210	SAPUSER4	0571 3986147	757/148/91160		DE769259020
100	0000201894	DE	Zedersee Pumpen GmbH				ZEDERSEE	Stade	21682	NI	Lindenstraße 194			0500001414	KRED						D	20240225	SAPUSER2	0663 8817134	366/716/81627		DE120719144
100	0000201895	DE	Espenfeld Werkzeugbau GmbH & Co. KG				ESPENFELD	Aalen	73430	BW	Amseldamm 33a			0500001415	KRED						D	20210409	SAPUSER4	0890 452154	973/790/56836		DE189760021
100	0000201896	DE	Ulmenbrück Präzisionsteile AG				ULMENBRÜCK	Kaufbeuren	87600	BY	Feldallee 44			0500001416	KRED						D	20231006	SAPUSER1	0329 6344826	922/663/34618		DE562264339
100	0000201899	DE	Weidenstein Armaturen KG				WEIDENSTEI	Duisburg	47051	NW	Ahornring 163			0500001417	KRED						D	20240422	SAPUSER2	0312 3037414	399/844/49870		DE147520975
100	0000201900	DE	Eichtal Bauelemente UG (haftungsbeschränkt)				EICHTAL	Siegen	57072	NW	Schulstraße 35			0500001418	KRED						D	20220722	SAPUSER4	0922 6077991	730/634/31183		DE229305994
100	0000201901	IT	Althof Armaturen S.p.A.				ALTHOF	Milano	20121		Nelkengasse 173a			0500001419	KRED						I	20190629	SAPUSER1	0864 3009219			IT44887766792
100	0000201902	DE	Grünburg Umformtechnik GmbH & Co. KG				GRÜNBURG	Halle	06108	ST	Ahorngasse 129			0500001420	KRED						D	20230818	SAPUSER1	0969 9873895	828/262/33386		DE296534164
100	0000201904	DE	Ahornhaus Haustechnik e.K.				AHORNHAUS	Schwäbisch Gmünd	73525	BW	Schulallee 156b			0500001421	KRED						D	20190822	SAPUSER5	0723 5008465	589/657/46175		DE670146083
100	0000201905	DE	Bergfeld Sanitärtechnik e.K.				BERGFELD	Hattingen	45525	NW	Hafenring 143			0500001422	KRED						D	20210730	SAPUSER1	0462 7398987	341/715/79793		DE349310191
100	0000201906	DE	Grünhof Messtechnik e.K.				GRÜNHOF	Schweinfurt	97421	BY	Birkengasse 14			0500001423	KRED						D	20220129	SAPUSER3	0646 2213164	913/888/95912		DE178843686
100	0000201908	DE	Reinheim Formenbau GmbH & Co. KG				REINHEIM	Norderstedt	22846	SH	Sonnenweg 195			0500001424	KRED						D	20210411	SAPUSER4	0583 3615982	289/953/10039		DE875678077
100	0000201910	DE	Weißstein Hydraulik GmbH & Co. KG				WEISSSTEIN	Passau	94032	BY	Sonnengasse 74a			0500001425	KRED						D	20220804	SAPUSER3	0609 4768021	818/873/99994		DE679232697
100	0000201912	DE	Hartfeld Textilien GmbH				HARTFELD	Bremen	28195	HB	Burggasse 28a			0500001426	KRED						D	20200420	SAPUSER1	0717 6165161	596/926/46492		DE938581858
100	0000201913	DE	Westbrück Sanitärtechnik GmbH				WESTBRÜCK	Bremen	28195	HB	Bahnhofring 114	65601	28195	0500001427	KRED						D	20230820	SAPUSER1	0254 7261099	358/474/57783		DE254239191
100	0000201914	DE	Nordhaus Baustoffe KG				NORDHAUS	Görlitz	02826	SN	Heideallee 150			0500001428	KRED						D	20221127	SAPUSER2	0642 8246359	671/610/76554		DE922879967
100	0000201915	DE	Südtal Handel OHG				SÜDTAL	Ratingen	40878	NW	Marktring 118			0500001429	KRED						D	20230830	SAPUSER1	0381 7379344	175/993/92996		DE700730990
100	0000201916	DE	Reindorf Handel KG				REINDORF	Zwickau	08056	SN	Ulmenplatz 174			0500001430	KRED						D	20210622	SAPUSER3	0709 7110178	272/312/93018		DE938089954
100	0000201918	FR	Eichbach Messtechnik S.A.				EICHBACH	Lille	59000		Brunnengasse 79			0500001431	KRED						F	20220906	SAPUSER5	0301 907841			FR87113376413
100	0000201921	DE	Lindenheim Oberflächentechnik AG				LINDENHEIM	Offenburg	77652	BW	Feldring 13	19219	77652	0500001432	KRED						D	20190117	SAPUSER3	0963 3142963	831/729/11998		DE205525775
